RA_ICRS,DE_ICRS,Source,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,FG,e_FG,Gmag,FBP,e_FBP,BPmag,FRP,e_FRP,RPmag,BP-RP,RV,e_RV,Vbroad,GRVSmag,QSO,Gal,NSS,XPcont,XPsamp,RVS,EpochPh,EpochRV,MCMCGSP,MCMCMSC,And,Teff,logg,[Fe/H],Dist,A0,HIP,PS1,SDSS13,SKYM2,TYC2,URAT1,AllWISE,APASS9,GSC23,RAVE5,2MASS,RAVE6,RAJ2000,DEJ2000
45.16128959679,0.47825098203,53055732017536,4.3863,4.3817,,,,,,,,,71.03482,1.9577,21.05869,134.77,12.221,20.014524,277.14,14.506,18.641155,1.373369,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,108570451612744368,1237660241385292032,76101640,,,J030038.72+002841.7,,NC1S001053,,03003871+0028416,,45.16128959679,0.47825098203
45.17378247413,0.50802427062,53296249312256,0.3637,0.2836,0.8167,0.3961,4.166,3.994,0.431,1.186,0.339,1.029,282.76862,1.1265,19.558788,107.12,9.8799,20.263847,272.49,9.892,18.659523,1.604324,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108610451737730080,1237660241385292032,76101654,,,J030041.70+003029.3,,NC1S001132,,,,45.173764724,0.50801899945
45.17640145956,0.51637829125,53291954684672,0.7605,0.6432,1.5066,0.9195,8.248,-2.089,0.802,-7.979,1.004,0.975,118.74061,0.90416,20.500868,44.297,10.226,21.222599,134.0,10.422,19.4301,1.792499,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108620451763920128,1237660241385292288,76101661,,,J030042.33+003059.1,,NC1S006214,,,,45.17641074332,0.5164137538
45.17981477914,0.51796160384,53291954453888,1.3482,0.8761,1.6555,1.3408,0.779,0.363,1.179,-0.69,1.318,0.925,96.2142,1.3406,20.729269,55.35,9.9686,20.980751,77.565,12.552,20.02373,0.957022,,,,,1,0,0,0,0,0,0,0,0,0,0,,,,,,,108620451798192000,1237660241385292032,76101662,,,J030043.16+003104.3,,NC1S001154,,,,45.17981316439,0.5179646687
45.22031649145,0.4910685763,53326314185728,0.0966,0.0911,0.4104,0.1217,7.866,2.557,0.116,-7.439,0.115,0.987,1574.36205,2.0161,17.694605,781.18,7.4646,18.106657,1084.7,10.979,17.159657,0.947001,,,,,0,0,0,0,0,0,0,0,1,1,0,5165.0,4.7556,-1.4198,1671.31,0.0019,,108580452202989760,1237660241385292032,76101656,,,J030052.87+002927.9,,NC1S001103,,03005291+0029280,,45.22030512834,0.49110163681
45.23143226878,0.50471260864,53360673927040,0.7595,0.648,-0.3213,0.9193,3.919,-0.539,0.934,-3.881,0.91,0.943,125.05056,1.1399,20.444653,85.278,9.0773,20.51145,77.679,9.2927,20.022137,0.489313,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108600452314376192,1237660241385357568,76101866,,,,,NC1S001126,,,,45.23143466648,0.50472985944
45.2145376912,0.50709954446,53395033666048,0.0566,0.053,2.4915,0.0703,17.954,16.122,0.069,-7.901,0.065,1.018,3994.75879,3.5678,16.68364,955.74,17.213,17.887688,4310.1,31.272,15.661668,2.22602,,,,,0,0,0,1,0,0,0,0,1,1,0,3801.1,4.6471,-0.0054,387.4104,0.7582,,108600452145049008,1237660241385292032,76101658,,URAT1-453005929,J030051.48+003025.5,,NC1S001131,,03005148+0030258,,45.21446603542,0.50713465926
45.21705907989,0.51347435252,53429393405952,0.8236,0.7376,1.7512,0.9751,0.388,-0.308,1.028,0.236,0.908,1.542,212.51945,2.6673,19.86887,303.08,16.179,19.13466,783.24,26.695,17.513151,1.62151,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,108610452170506640,1237660241385292032,76101660,,,J030052.09+003048.3,,NC1S001143,,03005209+0030487,,45.21706044873,0.51347330143
45.19452335184,0.5286035425,53704271548416,0.5716,0.5258,1.6442,0.7083,2.468,1.032,0.697,-2.241,0.68,1.109,166.62635,0.99942,20.133007,28.273,4.7244,21.710108,197.22,5.9017,19.01054,2.699568,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108630451945154816,1237660241385292288,76101665,,,J030046.69+003142.8,,NC1S006241,,,,45.19451876388,0.52861350437
45.20703980849,0.53040523606,53704271317248,0.3266,0.3162,0.4269,0.4163,4.864,2.929,0.392,-3.883,0.388,1.065,286.70286,1.0058,19.543787,159.98,6.0915,19.82836,193.88,11.566,19.029053,0.799307,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108630452070236992,1237660241385292032,76101669,,,,,NC1S001177,,,,45.20702678872,0.53042249331
45.22118617421,0.52906158921,53738631286912,0.4778,0.4557,0.6705,0.5976,6.954,-6.82,0.553,1.358,0.61,1.071,199.51821,0.88526,19.93741,50.457,7.6173,21.081242,249.43,9.809,18.75551,2.325731,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108630452211945376,1237660241385292544,76101671,,,J030053.09+003144.7,,NC1S006242,,,,45.22121648593,0.52905555277
45.21541037531,0.53248312732,53738632632960,4.8746,2.5447,,,,,,,,,83.9252,1.5718,20.877636,13.917,1.0093,22.479671,48.414,26.585,20.535463,1.944208,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108630452153959472,1237660241385292288,,,,,,,,,,45.21541037531,0.53248312732
45.22634438151,0.54302714169,53777286341504,0.0475,0.0447,0.2727,0.0583,5.23,5.23,0.058,-0.032,0.053,1.041,5148.36543,3.0313,16.408194,2650.5,21.582,16.78021,3582.6,10.211,15.862403,0.917808,,,,,0,0,0,0,0,0,0,0,1,1,0,5357.5,4.6367,-0.9194,1162.5192,0.0838,,108650452263282112,1237660241385291776,76101877,,URAT1-453005933,J030054.30+003235.0,995,NC1S001205,,03005432+0032350,,45.22632113499,0.54302728194
45.21730556577,0.54624121175,53841710275072,0.259,0.2224,1.4803,0.2863,4.487,-3.713,0.308,-2.52,0.271,1.156,492.71197,1.5854,18.955885,98.807,12.103,20.351568,581.83,9.9582,17.835901,2.515667,,,,,0,0,0,0,0,0,0,0,1,0,0,3373.7,5.0259,-0.5713,396.8661,0.0317,,108650452173085968,1237660241385292032,76101675,,,J030052.14+003246.2,,NC1S001211,,03005214+0032467,,45.21732206748,0.54625241238
45.22724339728,0.55121873425,53841710275840,0.1965,0.2048,1.9754,0.2642,13.113,-2.516,0.242,-12.869,0.255,0.999,533.00714,1.4008,18.870535,114.1,10.391,20.195305,627.05,8.2949,17.754644,2.44066,,,,,0,0,0,0,0,0,0,0,1,0,0,3292.7,5.0121,-0.5985,342.9339,0.0224,,108660452272411968,1237660241385292032,76101880,,,J030054.53+003304.4,,NC1S001217,,03005454+0033052,,45.22725457995,0.55127592974
45.21988977203,0.55180538127,53841710506368,1.4592,1.5169,,,,,,,,,88.50797,1.2525,20.81991,34.778,10.966,21.485289,72.322,14.879,20.099716,1.385572,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108660452198732656,1237660241385292544,,,,J030052.66+003306.6,,NC1S006276,,,,45.21988977203,0.55180538127
45.13928783572,0.49771844203,53910429972352,0.6649,0.4959,0.9839,0.6942,5.105,5.076,0.771,0.538,0.645,1.012,159.95822,1.1395,20.177351,38.244,6.789,21.382122,224.98,10.766,18.867523,2.514599,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108590451392607744,1237660241385292032,,,,,,NC1S006191,,,,45.13926527374,0.49771605179
45.139482379,0.498115593,53910432228480,2.4794,1.7234,,,,,,,,,92.87815,1.4747,20.767584,,,,121.49,69.996,19.53657,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1237660241385292032,,,,J030033.44+002952.7,,NC1S006191,,,,45.139482379,0.498115593
45.14762877438,0.50017042818,53910429740672,0.1748,0.1432,0.4862,0.2071,12.864,12.853,0.18,0.532,0.165,0.961,697.35719,1.3702,18.578728,294.39,9.3324,19.16624,537.13,10.944,17.922695,1.243545,,,,,0,0,0,0,0,0,0,0,1,0,0,4587.6,4.7903,-1.4188,1653.2671,0.0092,,108600451476130656,1237660241385292032,76101641,,,J030035.41+003000.8,,NC1S001124,,,,45.14757164567,0.50016806275
45.13226732583,0.50654808855,53979149450496,0.2538,0.2036,2.4569,0.2988,34.705,-22.187,0.244,-26.686,0.23,0.942,454.86405,1.2849,19.042664,93.377,8.7143,20.412937,574.7,11.668,17.849283,2.563654,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108600451322898352,1237660241385292032,76101639,,,J030031.74+003023.6,,NC1S006202,,03003176+0030240,,45.13236593879,0.5066666928
45.14078409596,0.51169571837,53983444739712,0.02,0.0165,0.9345,0.0225,8.896,1.853,0.023,-8.701,0.019,1.003,28166.3701,7.943,14.56304,14534.0,18.973,14.932571,19499.0,26.131,14.02287,0.909701,22.36,8.33,,13.663593,0,0,0,1,1,0,0,0,1,1,0,5743.6,4.1306,-0.0543,1184.0394,0.2712,,108610451407684512,1237660241385291776,76101642,,URAT1-453005920,J030033.78+003042.1,1001,NC1S000416,,03003378+0030422,,45.14077585899,0.51173438813
45.13410713147,0.51727766019,53983444928000,3.161,3.1421,,,,,,,,,85.20441,1.4045,20.861212,421.03,25.89,18.777767,848.86,53.173,17.425812,1.351955,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,108620451341101184,1237660241385291776,76101645,,,J030032.18+003102.1,,NC1S001155,,03003219+0031021,,45.13410713147,0.51727766019
45.16835326395,0.51606874954,54047870217984,0.6895,0.6845,1.404,0.8782,13.909,8.214,0.796,-11.225,0.882,1.156,150.41374,1.723,20.244148,42.427,7.0513,21.269434,246.71,14.842,18.767418,2.502016,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108610451683449776,1237660241385292288,76101647,,,J030040.40+003058.0,,,,,,45.16831675691,0.51611863866
45.1638832541,0.52549574245,54047868930944,0.2243,0.1915,3.3473,0.2609,26.961,20.581,0.241,-17.416,0.223,1.056,532.68725,1.2669,18.871185,64.617,8.4318,20.812668,721.04,10.631,17.603,3.209667,,,,,0,0,0,0,0,0,0,0,0,0,0,3151.4,4.437,0.1158,639.1391,0.4193,,108630451638451088,1237660241385292032,76101648,,,J030039.32+003131.8,,NC1S006231,,03003931+0031320,,45.16379178122,0.52557314735
45.11013057385,0.50892374993,54155243432320,0.0269,0.0224,3.7527,0.0317,30.033,29.883,0.03,2.996,0.025,1.057,17031.85732,6.6927,15.109212,5126.3,15.852,16.064037,17342.0,19.587,14.150129,1.913908,30.6,5.71,,13.608201,0,0,0,1,0,0,0,0,0,1,0,,,,,,,108610451100701152,1237660241385291776,76101590,,URAT1-453005917,J030026.42+003032.0,1012,NC1S001135,,03002639+0030320,,45.10999775599,0.50891043599
45.11983711509,0.53048070892,54185307654656,0.0715,0.0636,0.0296,0.0872,1.236,0.797,0.081,0.945,0.071,1.054,2609.69438,2.1752,17.145893,1441.1,15.571,17.441801,1686.6,10.707,16.680336,0.761465,,,,,0,0,0,1,0,0,0,0,1,1,0,5841.3,4.6271,-1.2418,2138.9749,0.0074,,108630451198247024,1237660241385291776,76101644,,,J030028.75+003149.5,1020,NC1S001179,,03002874+0031497,,45.11983357372,0.53047650866
45.10032495283,0.51543910415,54219667620224,0.3757,0.3572,1.485,0.5,18.487,18.472,0.393,0.754,0.373,0.978,241.32351,1.0036,19.730867,70.525,7.2534,20.717678,280.71,8.3749,18.62724,2.090439,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108610451002838960,1237660241385292288,76101598,,,J030024.07+003055.4,,NC1S006211,,,,45.10024285181,0.51543575274
45.10784749385,0.5205650472,54219667621504,1.4365,1.0823,0.4905,1.6551,10.247,-5.762,1.152,-8.474,1.385,1.165,108.4489,1.1905,20.599304,29.909,9.698,21.649042,136.11,11.538,19.413147,2.235895,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108620451078475152,1237660241385292288,76101599,,,J030025.87+003114.4,,NC1S006221,,,,45.10787310254,0.52060270938
45.09542725659,0.52088992445,54223962252672,0.3959,0.4046,1.3847,0.5488,64.694,4.285,0.414,-64.552,0.424,1.033,243.45325,1.1555,19.721329,79.261,7.5586,20.5909,274.03,12.037,18.653408,1.937492,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108620450954145616,1237660241385292288,76101596,,,J030022.93+003115.6,,NC1S006223,,,,45.09540821069,0.52117682084
45.11414617832,0.52667797636,54254027130624,0.2539,0.2408,0.3124,0.3345,1.288,0.428,0.276,-1.215,0.263,0.956,389.62941,1.2344,19.210737,194.09,7.6609,19.618528,290.13,9.3916,18.591394,1.027134,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108630451142522480,1237660241385291776,76101643,,,J030027.38+003136.7,,NC1S001173,,,,45.11414427627,0.52668337694
45.11026782402,0.53307177164,54258322646272,0.0615,0.0537,1.6242,0.0735,8.522,6.477,0.073,-5.537,0.06,1.622,7409.77262,10.386,16.012856,2861.9,19.983,16.696894,6719.2,13.603,15.1796,1.517294,,,,,0,0,0,1,0,0,0,0,0,1,0,4437.3,4.616,-0.0147,553.6248,0.4312,,108640451102460160,1237660241385291776,76101600,,URAT1-453005918,J030026.46+003159.1,1016,NC1S001182,,03002645+0031591,,45.11023903498,0.53309638272
45.16275239421,0.54219005256,54494545303040,0.4199,0.3715,-0.2577,0.4883,18.136,8.746,0.454,-15.887,0.476,1.058,199.68975,1.0263,19.936478,68.472,7.9168,20.74976,158.6,8.0805,19.247149,1.502611,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108650451627481104,1237660241385292032,76101651,,,J030039.08+003232.2,,NC1S001203,,,,45.16271351992,0.54226066188
45.16244416055,0.54502878062,54494545303808,0.3256,0.2914,-0.1875,0.3978,19.348,8.944,0.355,-17.157,0.36,1.003,274.42556,1.0464,19.591305,118.0,10.255,20.158878,218.76,6.8368,18.897953,1.260925,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108650451623964528,1237660241385292032,76101652,,,J030038.95+003242.9,,NC1S001209,,,,45.16240440946,0.54510503269
45.17405734906,0.54377129013,54528905041920,0.1919,0.1704,0.4774,0.2312,0.025,0.017,0.218,-0.019,0.212,0.987,536.24393,2.0708,18.86396,329.51,9.9986,19.043858,297.62,8.103,18.563738,0.48012,,,,,1,0,0,0,0,0,1,0,1,0,0,6832.3,4.5942,-2.4,7423.4243,0.0025,,108650451740592976,1237660241385291776,76101666,,,J030041.77+003237.6,,NC1S001207,,,,45.1740572733,0.5437713728
45.18092232256,0.54743634488,54533200551552,0.1901,0.1713,1.3613,0.2297,18.74,-9.839,0.215,-15.949,0.215,1.033,570.89613,1.3443,18.795975,117.53,11.478,20.163212,692.61,11.207,17.646679,2.516533,,,,,0,0,0,0,0,0,0,0,1,0,0,3270.8,4.6095,-1.1099,365.1729,0.0301,,108650451809287424,1237660241385292032,76101667,,,J030043.42+003250.8,,NC1S001212,,03004342+0032511,,45.18096605462,0.54750722961
45.19201395397,0.54663390791,54563265011456,0.3158,0.278,2.8613,0.379,28.163,18.457,0.346,-21.272,0.331,1.051,308.64971,1.1174,19.463701,45.26,6.7255,21.199247,419.54,10.861,18.190966,3.008282,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108650451919746464,1237660241385292032,76101668,,,J030046.07+003247.8,,NC1S006271,,03004604+0032482,,45.19193191824,0.54672844871
45.1990700638,0.55168340985,54563265012224,1.1376,1.116,0.5803,1.5012,4.796,-3.495,1.303,-3.284,1.329,1.023,93.05838,1.2137,20.765478,56.058,8.0901,20.966946,86.941,15.589,19.899837,1.067108,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108660451990362480,1237660241385292288,76101672,,,,,NC1S006277,,,,45.19908559714,0.55169800602
45.19892524988,0.56256911963,54666344000384,0.228,0.2042,0.7797,0.2757,2.213,1.456,0.256,-1.667,0.246,0.997,429.56469,1.2721,19.104795,146.28,8.3533,19.925549,383.67,12.095,18.28799,1.637558,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108670451989125552,1237660241385292032,76101701,,,J030047.74+003345.1,,NC1S001246,,,,45.19891877818,0.56257652915
45.20150549273,0.57198551236,54666344231296,0.4581,0.3973,1.2044,0.5338,10.804,10.152,0.5,-3.697,0.501,1.078,205.10153,1.0197,19.907444,63.892,5.3911,20.824934,210.28,8.5955,18.940893,1.884041,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108680452014756880,1237660241385292288,76101702,,,J030048.36+003419.2,,NC1S006311,,,,45.20146037028,0.57200194248
45.19864945421,0.57672807261,54666345571712,1.0922,0.974,0.6222,1.156,9.743,9.094,1.513,-3.495,1.787,1.027,97.13798,0.95474,20.718895,45.655,13.173,21.189814,116.31,17.349,19.58383,1.605984,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108690451986212544,1237660241385292288,,,,,,,,,,45.19860903276,0.57674360739
45.14794764244,0.55292044696,54700703735552,0.1438,0.1249,-0.1716,0.1681,1.612,0.414,0.158,-1.558,0.148,1.051,840.76943,1.6804,18.375675,434.98,13.119,18.742378,602.09,19.226,17.798748,0.94363,,,,,0,0,0,0,0,0,0,0,1,0,0,5246.2,4.7412,-3.6259,2341.9463,0.005,,108660451479343968,1237660241385292032,76101650,,,J030035.50+003310.3,,NC1S001221,,,,45.14794580317,0.55292737236
45.17329534181,0.5590467223,54735063475840,0.3022,0.2726,0.4747,0.3661,1.032,0.967,0.335,0.362,0.326,1.053,283.74485,1.1698,19.555046,128.61,11.865,20.065338,194.34,7.522,19.026487,1.038851,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108670451732721328,1237660241385292032,76101697,,,J030041.56+003332.1,,NC1S001236,,,,45.17329104358,0.55904511461
45.1551484247,0.55915328646,54735063476096,0.3513,0.3202,0.6741,0.4337,4.738,0.028,0.376,-4.738,0.393,0.944,251.73903,1.1092,19.68499,142.07,10.099,19.957273,180.02,10.707,19.109583,0.847691,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108670451551271488,1237660241385292032,76101683,,,,,NC1S001238,,,,45.1551482988,0.55917434557
45.14203408701,0.55411355093,54773718720896,0.0692,0.0594,2.3188,0.0806,45.085,45.085,0.077,0.121,0.07,0.95,2685.53732,3.0478,17.114788,592.34,12.187,18.407104,3205.6,27.339,15.983117,2.423987,,,,,0,0,0,1,0,0,0,0,1,1,0,3686.1,4.7075,0.062,367.7371,0.9509,,108660451419565392,1237660241385292032,76101649,,URAT1-453005921,J030034.07+003314.7,,NC1S001222,,03003404+0033148,,45.14183370042,0.55411301472
45.15246987724,0.57086699964,54803782957312,0.076,0.0657,1.1965,0.0882,21.795,-2.645,0.088,-21.634,0.076,1.659,5795.497,6.7985,16.27964,2513.1,18.506,16.838013,5498.4,13.66,15.397307,1.440705,,,,,0,0,0,1,0,0,0,0,1,1,0,4689.4,4.6612,-0.1713,652.2442,0.5643,,108680451524765552,1237660241385292032,76101682,,URAT1-453005924,J030036.60+003415.2,1022,NC1S001273,,03003660+0034155,,45.1524816339,0.57096315224
45.17441442328,0.56330500508,54838142692736,0.3891,0.3342,-0.6011,0.4631,0.423,-0.405,0.416,0.123,0.402,1.064,225.16086,1.409,19.806135,150.34,6.8007,19.895836,141.52,6.8021,19.370846,0.52499,,,,,1,0,0,0,0,0,0,0,0,0,0,,,,,,,108670451744306416,1237660241385292032,76101698,,,J030041.83+003348.1,,NC1S001250,,,,45.17441622333,0.56330446062
45.2605432524,0.55053152153,55082956398464,0.0497,0.0439,1.2916,0.0591,11.855,2.762,0.06,-11.528,0.054,1.036,6000.90402,3.5501,16.241825,2296.9,16.446,16.935669,5295.8,14.749,15.438058,1.497611,,,,,0,0,0,0,0,0,0,0,1,1,0,4312.7,4.393,-0.2675,844.9152,0.1701,,108660452605281152,1237660241385357312,76101885,,URAT1-453005936,J030102.52+003301.9,1026,NC1S001216,,03010252+0033020,,45.260530975,0.55058275803
45.28332143392,0.55719135698,55117316135808,0.0248,0.0228,2.2491,0.0291,10.068,4.477,0.032,-9.017,0.029,0.994,17953.06176,6.0407,15.052021,7363.5,22.492,15.670838,15216.0,20.685,14.292112,1.378726,,,,,0,0,0,0,0,0,0,0,1,1,0,4491.1,4.4897,-0.4385,469.0744,0.2248,,108660452832939120,1237660241385357312,76101922,,URAT1-453005941,J030107.99+003325.9,1028,NC1S000410,,03010798+0033260,,45.28330153532,0.5572314339
45.27276006149,0.56064886528,55181741647360,11.6091,33.0762,,,,,,,,,78.92368,1.3728,20.94435,17.666,1.1231,22.220678,68.972,19.085,20.151217,2.069462,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108670452727363296,1237660241385357824,,,,,,,,,,45.27276006149,0.56064886528
45.2385497579,0.54401108568,55254754774400,5.6204,4.6778,,,,,,,,,59.68432,1.1722,21.247717,73.945,13.866,20.66627,203.82,12.298,18.974781,1.691488,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108650452385403280,1237660241385357568,,,,J030057.23+003238.3,,NC1S006264,,03005727+0032387,,45.2385497579,0.54401108568
45.23925348653,0.5502968503,55250459779200,0.5519,0.5097,0.9003,0.6606,2.142,1.825,0.637,1.12,0.756,1.041,153.29532,1.0655,20.223545,59.979,12.14,20.89355,143.46,7.8611,19.356087,1.537464,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108660452392480848,1237660241385357568,76101881,,,,,NC1S006274,,,,45.23924537336,0.55029187083
45.24010050016,0.55504107797,55254755090560,0.0576,0.0556,0.7841,0.0713,2.754,-0.07,0.072,-2.753,0.071,0.85,3343.30306,2.7386,16.876928,1426.5,10.405,17.452833,2700.9,12.969,16.16913,1.283703,,,,,0,0,0,1,0,0,0,0,1,1,0,4442.3,4.5169,-1.062,1044.7095,0.0059,,108660452400876544,1237660241385357312,76101882,,URAT1-453005934,J030057.62+003318.1,1040,NC1S001224,,03005763+0033183,,45.24010081006,0.5550533121
45.25445764376,0.56906345824,55392194214912,6.6527,5.1217,,,,,,,,,76.72188,2.279,20.975069,176.12,26.459,19.724012,566.44,30.423,17.865011,1.859001,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,108680452544423360,1237660241385357312,76101913,,,J030101.06+003408.6,,NC1S001268,,03010106+0034089,,45.25445764376,0.56906345824
45.30562199722,0.56524186019,55529633168000,0.1339,0.1436,2.9769,0.1809,8.557,-6.241,0.178,-5.854,0.181,1.03,983.03923,1.6823,18.20594,198.49,14.99,19.594194,1198.3,11.373,17.05152,2.542675,,,,,0,0,0,0,0,0,0,0,1,1,0,3329.2,4.6115,-1.0525,288.448,0.5504,,108670453056058768,1237660241385357568,76101923,,,J030113.35+003354.9,,NC1S001255,,03011335+0033549,,45.30564973592,0.56526787649
45.30345993799,0.58883561944,55632712209920,0.0638,0.0607,0.4228,0.0776,8.16,7.591,0.084,-2.993,0.079,0.972,2892.74409,2.6238,17.034092,1302.2,8.193,17.55184,2243.5,8.9503,16.370567,1.181272,,,,,0,0,0,1,0,0,0,0,1,1,0,4661.4,4.3985,-0.9386,1597.9756,0.0062,,108700453034267088,1237660241385357568,76101925,,URAT1-453005947,J030112.82+003519.8,1041,NC1S001305,,03011281+0035199,,45.30342619861,0.58884892353
45.34711722178,0.59378993274,55701431684352,0.0364,0.0324,0.7056,0.0424,7.894,1.121,0.048,-7.814,0.039,1.036,10991.7767,5.0178,15.584697,5691.9,13.844,15.950397,7689.9,16.617,15.033099,0.917297,,,,,0,0,0,0,0,0,0,0,1,1,0,5640.8,4.5995,-0.4234,992.042,0.2325,,108710453470863024,1237660241385357312,76101965,,URAT1-453005959,J030123.31+003537.7,1048,NC1S001315,,03012329+0035378,,45.34711224045,0.59382466211
45.32884512941,0.59663867701,55735791423104,0.0149,0.0139,1.5066,0.018,7.399,-7.342,0.019,-0.911,0.018,0.963,61194.41775,13.563,13.720588,31231.0,35.867,14.102062,42501.0,34.367,13.176903,0.925159,-23.77,3.2,,13.019153,0,0,0,1,1,0,0,0,1,1,0,5424.8,4.323,-0.402,641.1954,0.0438,,108710453288466448,1237660241385357312,76101928,,URAT1-453005955,J030118.92+003547.9,1042,NC1S000407,,03011892+0035480,,45.3288777644,0.59664272801
45.3317666238,0.60464249015,55765855640704,0.2819,0.2679,0.6858,0.3474,8.812,7.585,0.361,-4.484,0.339,1.082,364.13248,1.2813,19.284218,95.417,11.043,20.389475,403.61,12.3,18.232998,2.156477,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108720453317216032,1237660241385357568,76101933,,,J030119.59+003616.5,,NC1S001344,,,,45.33173290879,0.60466241868
45.28755339444,0.59522317375,55834575114368,0.0676,0.0649,0.3985,0.0834,18.116,5.436,0.088,-17.281,0.083,1.003,2854.07305,2.7324,17.048704,1560.1,16.831,17.355688,1871.7,21.913,16.567333,0.788355,,,,,0,0,0,0,0,0,0,0,1,1,0,5722.5,4.6681,-1.5228,1819.7738,0.0049,,108710452875294768,1237660241385357312,76101924,,URAT1-453005943,J030109.01+003542.8,1064,NC1S001320,,03010899+0035426,,45.28752923426,0.59529997901
45.28305797257,0.60740734874,55907590116608,0.1009,0.0966,2.4072,0.1194,3.412,0.659,0.133,3.347,0.121,3.449,9316.22465,10.9,15.764267,2541.4,10.801,16.82585,10505.0,17.777,14.694442,2.131408,,,,,0,0,0,1,0,0,0,0,1,1,0,4032.9,4.3816,0.3342,413.4506,0.9855,,108720452830349360,1237660241385357312,76101929,,URAT1-454006980,J030107.93+003626.6,1061,NC1S001355,,03010792+0036266,,45.28305504459,0.60739247157
45.21438180822,0.56451566883,56075093274240,0.3113,0.2979,-0.3232,0.3808,0.945,-0.218,0.37,-0.919,0.377,1.064,286.91551,2.1749,19.542982,174.19,9.1838,19.735977,185.06,10.642,19.079601,0.656376,,,,,1,0,0,0,0,0,1,0,0,0,0,,,,,,,108670452143887888,1237660241385292032,76101703,,,J030051.46+003352.3,,NC1S001252,,,,45.21438277929,0.56451975279
45.21913980613,0.57414802836,56075093277440,0.1175,0.1039,0.3087,0.1407,3.274,3.23,0.13,-0.535,0.127,1.032,1330.37064,1.7433,17.877436,570.79,12.427,18.447344,1039.5,10.882,17.205885,1.241459,,,,,0,0,0,0,0,0,0,0,1,1,0,4541.6,4.7104,-0.6262,1395.0144,0.0224,,108680452191249456,1237660241385292032,76101704,,,J030052.57+003426.8,,NC1S001277,,03005259+0034269,,45.21912544982,0.57415040583
45.23563308658,0.5802835225,56109453016832,0.2271,0.2037,2.5794,0.2568,36.893,21.075,0.273,-30.281,0.263,0.998,472.13293,1.3162,19.002207,72.167,7.3747,20.692698,623.43,9.5658,17.760935,2.931763,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108690452355946864,1237660241385357568,76101908,,,J030056.54+003449.2,,NC1S001285,,03005653+0034496,,45.23553941539,0.58041810316
45.20739948912,0.57579642308,56148108476032,9.9734,7.587,,,,,,,,,47.33639,1.1418,21.499378,116.91,10.677,20.168924,321.26,11.223,18.480753,1.688171,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108690452074031392,1237660241385292032,76101705,,,J030049.77+003432.9,,NC1S001278,,03004977+0034327,,45.20739948912,0.57579642308
